,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status,Current Price,Shares Outstanding
59,N/A,N/A,dg,N/A,N/A,N/A,N/A,N/A,54.862,15.76,0.85,3.4517758,0.05533,0.09237,0.11156,0.22634001,80.177,19110000000.0,13.9468355,13.9468355,2.04,0.25795358,0.25795358,21990000000.0,6780000000.0,2450000000.0,1240000000.0,4.423,0.012,0.065,1610000000.0,0.751,3030000000.0,1.393,20.162,1710000000.0,0.744157,0.05295000,0.919,11650000.0,4.55,0.047741,10590000.0,N/A,69.5947,274890000.0
60,N/A,N/A,bll,N/A,N/A,N/A,N/A,N/A,214.155,31.22,1.50,4.0649543,0.04684,0.09552,0.04372000,0.19288,29.349,14730000000.0,16.378906,16.378906,1.74,0.16891134,0.16891134,9060000000.0,1760000000.0,1460000000.0,1.344,1.344,0.408,0.408,1530000000.0,1.304,7970000000.0,1.295,10.315,0.408,0.989308,0.01251000,0.342,23930000.0,9.34,0.068935,24110000.0,N/A,41.93,351160000.0
61,N/A,N/A,ci,N/A,N/A,N/A,N/A,N/A,33.343,22.97,1.09,3.1014311,0.04844999,0.09037,0.0378,0.14215,157.171,44050000000.0,15.397677,15.397677,1.28,0.32682168,0.32682168,39670000000.0,15180000000.0,3900000000.0,1950000000.0,7.49,0.15,0.051,4030000000.0000005,17.413,4760000000.0,0.936,55.555,4680000000.0,0.484851,0.02736,0.885,3010000.0,2.3,0.011753,2450000.0,N/A,172.3,256020000.0
62,N/A,N/A,orly,N/A,N/A,N/A,N/A,N/A,139.009,16.14,1.83,11.383361,0.12102000,0.19458,0.14392,0.62291,91.897,16120000000.0,13.423922,13.423922,1.08,0.36949986,0.36949986,8590000000.0,4510000000.0,1910000000.0,1050000000.0,10.97,0.093,0.029,1450000000.0,0.303,1980000000.0,0.914,15.578,1330000000.0,0.821896,0.02730999,0.919,8199999.999999999,5.17,0.10379699,6330000.0,N/A,177.33,8200000.0
63,N/A,N/A,wat,N/A,N/A,N/A,N/A,N/A,77.976,27.81,6.61,6.108235,0.24337,0.29727,0.08866,0.23708001,27.212,14640000000.0,22.827715,22.827715,2.74,0.22512019,0.22512019,2170000000.0,1280000000.0,747040000.0,533010000.0,6.576,0.139,0.048,629080000.0,37.063,1870000000.0,5.977,29.935,641780000.0,1.24377,0.04346,0.948,2330000.0,4.77,0.03043,2390000.0,N/A,182.85,80040000.0
64,N/A,N/A,low,N/A,N/A,N/A,N/A,N/A,290.454,23.90,0.97,11.734268,0.04217999,0.08866999,0.09876,0.44118,76.601,64350000000.0,14.437382,14.437382,1.13,0.08066076,0.08066076,65020000000.0,22460000000.0,7500000000.0,2780000000.0,3.189,0.286,0.107,5620000000.0,2.425,16070000000.0,1.04,6.484,5690000000.0,1.14087,0.00137,0.77099997,8440000.0,1.36,0.009843,8210000.000000001,N/A,76.085,844230000.0
65,N/A,N/A,apc,N/A,N/A,N/A,N/A,N/A,110.067,N/A,2.52,2.0361233,0.24250999,0.19071,0.025,0.14003,18.237,24550000000.0,208.28574,208.28574,5.2,0.23998606,0.23998606,7870000000.0,4970000000.0,3630000000.0,2360000000.0,4.442,0.774,0.774,3500000000.0,10.42,16600000000.000002,2.049,21.482,4260000000.0,1.64714,0.00214,0.865,9240000.0,1.42,0.016568,7480000.0,N/A,43.74,560340000.0
66,N/A,N/A,azo,N/A,N/A,N/A,N/A,N/A,374.8,11.39,1.30,0.013,0.11821,0.19264999,0.14833,5610000000.0,374.8,13820000000.0,10.423754,10.423754,1.12,0.37637937,0.37637937,10640000000.0,5610000000.0,2390000000.0,1270000000.0,43.291,0.062,0.01,1580000000.0,8.713,5150000000.0,0.94,60.885,1490000000.0,0.559025,0.00803,0.97800004,2620000.0,4.2,0.119658,2620000.0,N/A,497.63,28030000.0
67,N/A,N/A,crm,N/A,N/A,N/A,N/A,N/A,31.955,478.31,7.10,8.060318,0.01485,0.00213,7.9,0.01948,12.753,64380000000.0,53.452385,53.452385,2.4,0.07835960,0.07835960,8390000000.0,6160000000.0,448890000.0,131669999.99999999,0.189,0.246,0.246,2160000000.0,4.521,2540000000.0,0.709,11.141,2340000000.0,1.62278,0.06269,0.88,16739999.999999998,3.32,0.02851200,16739999.999999998,N/A,89.8,711340000.0
68,N/A,N/A,kss,N/A,N/A,N/A,N/A,N/A,91.83,10.76,0.34,1.2737545,0.0326,0.07458,0.06516,0.11758000,106.192,6330000000.0,10.247933,10.247933,1.88,0.07168007,0.07168007,18690000000.0,6740000000.0,2330000000.0,3.453,3.453,3.314,0.032,2150000000.0,3.666,4590000000.0,1.741,29.205,2049999999.9999998,0.982583,0.00865,1.096,29480000.0,5.57,0.192126,28080000.0,N/A,37.2,172360000.0
69,N/A,N/A,pcg,N/A,N/A,N/A,N/A,N/A,98.232,17.65,1.85,1.822608,0.10366999,0.17784001,0.02984,0.10499,35.724,33240000000.0,17.149216,17.149216,4.22,0.02119314,0.02119314,17670000000.0,4930000000.0,5960000000.0,1860000000.0,3.686,4.206,0.074,4410000000.0,0.321,18280000000.0,0.915,35.943,4900000000.0,0.148601,9.8,0.799,6400000.0,2.15,0.012559,6100000.0,N/A,65.51,6400000.0
70,N/A,N/A,glw,N/A,N/A,N/A,N/A,N/A,21.394,8.18,2.87,1.7663794,0.42694,0.15806,0.03413,0.22818,9.962,28390000000.0,16.348404,16.348404,1.73,0.41398597,0.41398597,9390000000.0,3750000000.0,2710000000.0,4050000000.0,3.772,0.16,0.16,2520000000.0,5.294,3930000000.0,3.601,17.4,2790000000.0,1.2352,0.00185,0.802,19970000.0,3.45,0.02159199,23930000.0,N/A,30.735,920230000.0
71,N/A,N/A,stt,N/A,N/A,N/A,N/A,N/A,26.844,17.02,3.27,1.874727,0.21922001,0.2559,0.00947,0.10630000,26.844,34230000000.0,13.475336,13.475336,1.19,0.6486931,0.6486931,10630000000.0,7660000000.0,25730000000.0,2100000000.0,5.345,0.456,0.077,2290000000.0,201.576,25730000000.0,10390000000.0,48.087,2950000000.0,1.28017,0.00582,0.916,4150000.0000000005,2.58,0.010927,4690000.0,N/A,90.15,376240000.0
72,N/A,N/A,amzn,N/A,N/A,N/A,N/A,N/A,99.654,189.55,3.33,22.124033,0.01811,0.02890000,0.03624,0.14175001,299.838,4.8109e+11,87.92024,87.92024,5.44,0.32867777,0.32867777,1.3599e+11,47720000000.0,12220000000.0,2580000000.0,5.31,0.383,0.226,16440000000.000002,45.046,21600000000.0,1.055,45.343,16809999999.999998,1.41953,0.17824,0.675,5260000.0,1.52,0.013273,4600000.0,N/A,1003.17,477980000.0
73,N/A,N/A,sne,N/A,N/A,N/A,N/A,N/A,38.709,78.21,0.72,2.244661,0.00964,0.05791999,0.01603,0.04063,53.776,50170000000.0,16.861702,16.861702,0.85,0.27002287,0.27002287,68230000000.0,17410000000.0,6520000000.0,654180000.0,0.508,0.044,0.044,7260000000.0,14.22,10870000000.0,0.834,17.653,7220000000.0,1.85478,2.1,2.1,2170000.0,2.1,0.0,1440000.0,N/A,39.625,1260000000.0
74,N/A,N/A,bdx,N/A,N/A,N/A,N/A,N/A,129.474,32.91,3.40,5.3143497,0.10665,0.17653,0.05399000,0.16815001,57.757,42270000000.0,19.149614,19.149614,2.1,0.11770069,0.11770069,12480000000.0,5990000000.0,3200000000.0,1310000000.0,6.021,0.013,0.032,2560000000.0,2.639,10310000000.0,1.217,37.331,2580000000.0,0.981412,0.00281,0.856,11600000.0,4.32,0.055204,10420000.0,N/A,198.39,227350000.0
75,N/A,N/A,dd,N/A,N/A,N/A,N/A,N/A,89.196,31.10,2.87,6.506621,0.09626000,0.16208,0.06038,0.23659,28.631,73560000000.0,20.542786,20.542786,2.67,0.25219893,0.25219893,24590000000.0,10120000000.0,5220000000.0,2610000000.0,2.728,0.088,0.046,3300000000.0,6.824,10380000000.0,1.942,12.913,3480000000.0,1.85349,0.00136000,0.687,4190000.0000000005,1.55,0.005396,4450000.0,N/A,84.02,867030000.0
76,N/A,N/A,xl,N/A,N/A,N/A,N/A,N/A,20.371,21.73,1.08,1.0859587,0.05255000,0.10196999,0.0114,0.05257,39.959,11820000000.0,0.05255000,0.05255000,0.36,0.36,0.36,10550000000.0,2820000000.0,1220000000.0,571930000.0,2.08,7.143,0.14,915340000.0,20.324,2650000000.0,0.481,41.613,1010000000.0,0.869649,4.46,4.46,5850000.0,4.46,0.02492000,6060000.0,N/A,45.19,261440000.0
77,N/A,N/A,mro,N/A,N/A,N/A,N/A,N/A,57.724,N/A,2.20,0.7895914,1.49597,0.21825,0.02125,0.11461,5.269,9720000000.0,292.24753,292.24753,0.31,0.2570513,0.2570513,4030000000.0,2720000000.0,1700000000.0,1830000000.0,7.883,0.627,0.627,1070000000.0000001,3.02,7260000000.0,1.208,14.805,1500000000.0,2.71054,0.0016,0.831,41440000.0,3.01,0.055522,40170000.0,N/A,11.6899,849990000.0
78,N/A,N/A,nvda,N/A,N/A,N/A,N/A,N/A,36.008,54.55,12.30,15.630594,0.26054,0.29899,0.17065,0.38052,13.595,96690000000.0,45.89427,45.89427,4.08,1.9522729,1.9522729,6910000000.0,4060000000.0,2440000000.0,1960000000.0,2.979,1.257,0.484,1670000000.0,10.43,2210000000.0,8.256,10.306,1640000000.0,1.59212,0.05247000,0.875,24610000.0,1.13,0.05042600,28620000.0,N/A,161.0889,24610000.0
79,N/A,N/A,cmg,N/A,N/A,N/A,N/A,N/A,142.818,122.78,2.74,8.006396,0.02307,0.04341,0.05343,0.06478000,142.818,11380000000.0,32.560898,32.560898,0.31,0.03002405,0.03002405,3900000000.0,498210000.0,330510000.0,95490000.0,3.233,0.281,0.281,349240000.0,20.132,1.954,2.168,49.087,438140000.0,0.095388,0.01578,0.924,3970000.0,5.48,0.178785,4050000.0,N/A,393.01,28660000.0
80,N/A,N/A,amp,N/A,N/A,N/A,N/A,N/A,95.006,16.23,1.69,3.2647045,0.11392999,0.21337,0.01127,0.20315,73.072,20320000000.0,11.009114,11.009114,0.9,0.38913548,0.38913548,11730000000.0,9090000000.0,2780000000.0,1350000000.0,8.216,0.206,0.049,1970000000.0,21.771,5920000000.0,2.634,40.702,1360000000.0,1.92031,0.00248,0.89199996,2860000.0,2.63,0.018691,2060000.0,N/A,132.88,152450000.0
81,N/A,N/A,nflx,N/A,N/A,N/A,N/A,N/A,113.174,205.37,6.99,22.791304,0.03546,0.06176,0.02865,0.12748,22.144,68420000000.0,81.06185,81.06185,2.48,0.60810673,0.60810673,8830000000.0,2800000000.0,645060000.0,337240000.0,0.773,5.667,0.347,1470000000.0,3.112,3370000000.0,1.153,6.9,1590000000.0,0.661177,0.01818,0.875,27480000.0,5.18,0.075078,28590000.0,N/A,157.26,27480000.0
82,N/A,N/A,ftr,N/A,N/A,N/A,N/A,N/A,413.523,N/A,0.11,0.24221516,0.02647,0.15894,0.03581,0.0547,127.536,1060000000.0,8.606452,8.606452,0.5,0.8164021,0.8164021,8900000000.0,8900000000.0,3870000000.0,6.173,6.173,0.739,0.739,1670000000.0,4.342,17890000000.0,0.665,55.075,2020000000.0,0.440494,0.0062,0.71,278730000.0,6.03,0.26716998,270500000.0,N/A,13.34,78540000.0
83,N/A,N/A,mco,N/A,N/A,N/A,N/A,N/A,19.629,56.54,6.23,0.874,0.11368,0.43945,0.19593,2580000000.0,19.629,23780000000.0,21.325861,21.325861,2.24,0.22401917,0.22401917,3600000000.0,2580000000.0,1780000000.0,427800000.0,2.198,0.914,0.195,1230000000.0,11.826,4080000000.0,2.448,4.846,460100000.0,1.07641,0.0041,0.931,4600000.0,5.74,0.02799,5220000.0,N/A,123.69,191300000.0
84,N/A,N/A,cldx,N/A,N/A,N/A,N/A,N/A,0.065,N/A,45.11,1.272545,0.0,17.73407,0.23497999,0.50453,0.065,315260000.0,2.4660194,2.4660194,0.4511931,0.4511931,0.4511931,6790000.0,6790000.0,119750000.0,128120000.0,1.192,0.177,0.177,113040000.0,1.335,6.232,6.419,1.996,113400000.0,2.96792,0.00542,0.89199996,19020000.0,10.72,0.180758,19890000.0,N/A,2.54,125110000.0
85,N/A,N/A,tss,N/A,N/A,N/A,N/A,N/A,151.067,33.19,2.37,5.1797667,0.07256,0.13401,0.06566,0.16593,25.22,11070000000.0,17.100567,17.100567,1.68,0.08552635,0.08552635,4170000000.0,1180000000.0,906610000.0,333470000.0,1.813,0.161,0.602,717910000.0,2.525,3260000000.0,2.323,11.654,832240000.0,1.13616,0.02375999,0.745,2410000.0,2.1,0.013376,1980000.0,N/A,60.365,184030000.0
86,N/A,N/A,bbt,N/A,N/A,N/A,N/A,N/A,12.923,17.75,3.51,1.362842,0.21759,0.39077,0.01062000,0.07888,12.923,36860000000.0,12.997127,12.997127,2.56,0.25985563,0.25985563,11540000000.0,6400000000.0,24510000000.0,2109999999.9999998,2.559,0.313,0.115,2670000000.0,5.74,24510000000.0,10490000000.0,33.188,2960000000.0,1.11773,0.00326000,0.6,13900000.0,4.2,0.017254,14290000.0,N/A,45.23,811370000.0
87,N/A,N/A,gd,N/A,N/A,N/A,N/A,N/A,36.748,20.17,1.93,5.7322497,0.09825,0.14113,0.08510999,0.29965,103.303,60690000000.0,18.983002,18.983002,2.43,0.41239238,0.41239238,31350000000.0,6250000000.0,4870000000.0,3170000000.0,9.971,0.217,0.005,2200000000.0,7.184,3890000000.0,1.262,35.07,2200000000.0,0.887631,0.00522,0.885,2310000.0,2.31,0.009152,2310000.0,N/A,201.03,301680000.0
88,N/A,N/A,dps,N/A,N/A,N/A,N/A,N/A,204.514,19.65,2.52,7.4824,0.13028,0.21646,0.09519,0.39208,35.058,16410000000.0,17.78486,17.78486,2.2,0.08346242,0.08346242,6440000000.0,3860000000.0,1610000000.0,4.544,4.544,0.0,0.015,1050000000.0,0.413,4490000000.0,1.087,11.932,0.0,0.542021,0.00303999,0.946,6960000.0,5.96,0.038001,6490000.0,N/A,89.28,183820000.0
89,N/A,N/A,trv,N/A,N/A,N/A,N/A,N/A,27.266,12.32,1.26,1.479884,0.10593,0.14884,0.02545,0.12307,97.566,35000000000.0,12.774771,12.774771,14.49,0.05893814,0.05893814,27620000000.0,12550000000.0,4950000000.0,2920000000.0,10.167,0.057,0.038,4200000000.0,18.131,6440000000.0,0.385,84.51,4130000000.0,1.19309,0.00445,0.84300005,6090000.0,4.5,0.02187099,5510000.0,N/A,125.065,279420000.0
90,N/A,N/A,hal,N/A,N/A,N/A,N/A,N/A,121.359,N/A,2.32,4.1611776,0.21186,0.03945,0.01339,0.30686,18.498,37130000000.0,17.606556,17.606556,2.09,0.07212686,0.07212686,15890000000.0,7410000000.0,2170000000.0,3380000000.0,3.922,0.019,0.019,1700000000.0,2.49,10910000000.0,2.558,10.324,1530000000.0,0.839742,0.00241,0.79800004,19970000.0,1.86,0.023087,25510000.0,N/A,42.96,867870000.0
91,N/A,N/A,fe,N/A,N/A,N/A,N/A,N/A,369.099,N/A,0.94,2.1456451,0.455,0.16163999,0.02917,0.67731005,32.144,13190000000.0,11.826694,11.826694,2.5,0.19093668,0.19093668,14560000000.0,9080000000.0,3850000000.0,6300000000.0,14.626,0.403,0.082,3370000000.0,0.37,22660000000.0,0.36,13.835,3510000000.0,0.244457,0.16176,0.613,7810000.0,1.8,0.019531,9090000.0,N/A,29.685,443740000.0
92,N/A,N/A,mmm,N/A,N/A,N/A,N/A,N/A,106.123,25.55,4.12,11.431521,0.16778,0.23726,0.13597,0.44762,50.442,1.262e+11,21.956158,21.956158,2.46,0.17023885,0.17023885,30110000000.0,15070000000.0,8680000000.0,5100000000.0,8.269,0.054,0.037,6660000000.0,3.878,11720000000.0,1.985,18.4,6390000000.0,0.948627,7.5,0.687,7.5,0.0,0.0,7.5,N/A,210.34,597240000.0
93,N/A,N/A,myl,N/A,N/A,N/A,N/A,N/A,128.337,38.54,1.74,1.7630098,0.04587999,0.19218001,0.04897999,0.04856,22.14,20680000000.0,6.750652,6.750652,0.98,0.16629755,0.16629755,11080000000.0,4700000000.0,3800000000.0,532500000.0,1.001,3.229,0.241,2049999999.9999998,1.623,14960000000.0,1.562,21.749,2420000000.0,1.47384,0.14237,0.378,17160000.0,3.2,0.03621,16980000.0,N/A,38.3437,17160000.0
94,N/A,N/A,mo,N/A,N/A,N/A,N/A,N/A,112.869,10.00,7.34,11.662201,0.74361,0.48727,0.14723,1.9127699,9.958,1.4327e+11,20.655489,20.655489,2.84,0.0662117,0.0662117,25740000000.0,11590000000.0,9660000000.0,14400000000.0,7.39,0.161,0.013,3790000000.0,2.696,13880000000.0,0.919,6.323,3740000000.0,0.508615,0.00145999,0.606,9020000.0,1.46,0.004667,7020000.0,N/A,73.7401,1930000000.0
95,N/A,N/A,wpx,N/A,N/A,N/A,N/A,N/A,60.99,N/A,3.85,0.9686099,0.4975,0.45445,0.03536,0.1339,2.931,3820000000.0,48.600002,48.600002,597.0,0.07552582,0.07552582,1370000000.0,1370000000.0,2580000000.0,1.573,1.573,0.623,0.623,1730000000.0,0.357,2580000000.0,0.728,10.035,0.623,2.92542,0.09543,0.687,28680000.0,3.45,0.072734,25440000.0,N/A,9.72,397600000.0
96,N/A,N/A,kmx,N/A,N/A,N/A,N/A,N/A,389.425,18.44,0.68,3.7245524,0.03885,0.06591000,0.04499,0.21661,90.702,11760000000.0,16.042713,16.042713,1.42,0.16228545,0.16228545,15880000000.0,2180000000.0,1300000000.0,663310000.0,3.482,0.256,0.102,468140000.0,0.331,12280000000.0,2.344,17.143,364250000.0,1.66998,0.00558,1.039,28690000.0,11.79,0.155454,27980000.0,N/A,63.85,183250000.0
97,N/A,N/A,ecyt,N/A,N/A,N/A,N/A,N/A,0.002,N/A,855.47,0.47267848,0.0,607.2678,0.17657,0.31181,0.002,59880000.0,1.88,1.88,0.5648148,0.5648148,0.5648148,27490000.0,27490000.0,41570000.0,45220000.0,1.07,0.0,0.0,34650000.0,3.004,25.953,26.321,2.983,0.0,1.55487,0.18865,0.395,2330000.0,4.39,0.061098,2100000.0,N/A,1.41,42470000.0
98,N/A,N/A,vale,N/A,N/A,N/A,N/A,N/A,72.563,10.65,1.56,1.1710156,0.14773,0.33733,0.06387,0.14035,5.917,47980000000.0,10.645349,10.645349,4.26,0.7214954,0.7214954,27490000000.0,9840000000.0,13850000000.0,5850000000.0,0.874,0.25,0.3,6580000000.0,1.291,30300000000.0,1.896,7.818,10070000000.0,2.15717,3.04,3.04,93090000.0,3.04,0.0,96180000.0,N/A,9.155,5150000000.0
99,N/A,N/A,v,N/A,N/A,N/A,N/A,N/A,51.613,47.99,13.08,8.789146,0.28778,0.67205,0.12026,0.16167,7.171,2.2183e+11,24.355305,24.355305,1.66,0.23141456,0.23141456,15080000000.0,12860000000.0,11590000000.0,4700000000.0,2.004,0.748,0.235,5570000000.0,3.435,15890000000.0,1.519,10.918,5660000000.0,1.07662,5.5,0.92800003,46820000.0,6.51,0.025262,47510000.0,N/A,95.9599,1850000000.0
100,N/A,N/A,duk,N/A,N/A,N/A,N/A,N/A,127.606,26.78,2.56,1.4292026,0.09563,0.27876,0.03096,0.06701,32.768,58780000000.0,17.373966,17.373966,7.06,0.01492184,0.01492184,22740000000.0,9770000000.0,10280000000.0,2710000000.0,3.136,0.013,0.067,6800000000.0,1.254,52560000000.0,0.732,58.837,6410000000.0,0.104161,6.7000004,0.561,12350000.0,4.62,0.017671,12670000.0,N/A,84.09,699880000.0
101,N/A,N/A,fti,N/A,N/A,N/A,N/A,N/A,26.416,16.56,1.30,0.95277435,0.03487,0.07679,0.02015,0.03334,47.808,12880000000.0,0.03487,0.03487,0.01733672,0.01733672,0.01733672,8310000000.0,1450000000.0,1110000000.0,344190000.0,1.667,0.662,0.408,2950000000.0,15.095,3580000000.0,1.195,29.052,467720000.0,0.888611,3.47,3.47,12300000.0,3.47,0.0,9210000.0,N/A,27.68,466590000.0
102,N/A,N/A,wm,N/A,N/A,N/A,N/A,N/A,163.272,27.06,2.35,5.945535,0.08808,0.17725,0.07419,0.22511,31.366,32780000000.0,21.391932,21.391932,2.23,0.0947088,0.0947088,13610000000.0,5120000000.0,3780000000.0,1220000000.0,2.741,0.158,0.083,2960000000.0,0.068,9040000000.0,0.869,12.485,2950000000.0,0.648962,0.02803,0.78400004,5550000.0,3.47,0.012587,5570000.0,N/A,74.23,441800000.0
103,N/A,N/A,cl,N/A,N/A,N/A,N/A,N/A,17.082,26.08,4.21,0.069,0.16308,0.26213,0.19997999,9120000000.0,17.082,63840000000.0,22.813879,22.813879,3.05,0.02096003,0.02096003,15200000000.0,9120000000.0,4430000000.0,2480000000.0,2.771,0.085,0.0,3140000000.0,1.652,6470000000.0,1.207,0.354,3220000000.0,0.752051,0.00314000,0.749,8540000.0,1.97,0.010413,7930000.0,N/A,72.32,883290000.0
104,N/A,N/A,cab,N/A,N/A,N/A,N/A,N/A,214.124,28.89,1.01,2.029641,0.03491,0.0771,0.02372999,0.07326,59.846,4140000000.0,20.241554,20.241554,2.16,0.11990273,0.11990273,4130000000.0,1700000000.0,468840000.0,143120000.0,2.078,0.158,0.034,465400000.0,1.258,4360000000.0,3.03,29.52,515090000.00000006,0.638711,0.2762,0.825,2440000.0,5.2,0.05566,2580000.0,N/A,59.915,68910000.0
105,N/A,N/A,adp,N/A,N/A,N/A,N/A,N/A,48.805,26.52,3.73,11.194193,0.14325,0.20167999,0.03241,0.40659,27.139,45860000000.0,25.962027,25.962027,2.4,0.0741483,0.0741483,11670000000.0,4830000000.0,2770000000.0,1750000000.0,3.865,0.12,0.05,1860000000.0,6.702,0.132,1.085,9.161,2290000000.0,0.804591,0.00137999,0.78099996,9170000.0,3.48,0.02020499,7640000.0,N/A,102.55,447410000.0
106,N/A,N/A,pfe,N/A,N/A,N/A,N/A,N/A,75.3,27.96,3.76,3.4065998,0.13875,0.26231,0.05199,0.11979,8.69,1.9825e+11,12.16927,12.16927,2.31,0.0847131,0.0847131,52820000000.0,40490000000.0,19510000000.0,7280000000.0,1.188,0.041,0.017,15900000000.0,2.466,44240000000.0,1.443,9.788,15680000000.0,1.06589,3.5,0.72,45710000.0,1.89,0.007678,46880000.0,N/A,33.3438,5970000000.0
107,N/A,N/A,ibm,N/A,N/A,N/A,N/A,N/A,231.928,12.64,1.81,7.8981853,0.14621,0.1699,0.07132999,0.69314003,83.516,1.444e+11,11.060294,11.060294,4.37,0.02451598,0.02451598,79920000000.0,38290000000.0,17940000000.0,11620000000.0,12.16,0.115,0.028,16960000000.0,11.384,42790000000.0,1.176,19.507,15380000000.0,0.902516,5.3,0.59900004,19730000.0,4.2,0.020966,19960000.0,N/A,154.0699,939500000.0
108,N/A,N/A,dhr,N/A,N/A,N/A,N/A,N/A,50.23,25.45,3.36,2.4368963,0.13408,0.17467,0.04003,0.08482,24.781,57950000000.0,19.466202,19.466202,2.41,0.03435397,0.03435397,16880000000.0,9330000000.0,4160000000.0,2049999999.9999998,3.281,0.341,0.072,3520000000.0,1.158,11950000000.0,1.053,34.269,3310000000.0,1.02587,0.12808,0.84300005,3350000.0,1.3,0.005485,3900000.0,N/A,83.51,694120000.0
109,N/A,N/A,ip,N/A,N/A,N/A,N/A,N/A,245.472,30.58,1.10,5.163794,0.03627,0.07277,0.03036,0.17551,52.209,23620000000.0,13.24537,13.24537,1.46,0.29137433,0.29137433,21080000000.0,5930000000.0,2850000000.0,1.871,1.871,0.381,0.078,2480000000.0,2.417,11280000000.0,1.575,11.081,2490000000.0,1.72621,0.00662,0.867,6370000.0,2.97,0.016564,7670000.0,N/A,57.22,412900000.0
110,N/A,N/A,hig,N/A,N/A,N/A,N/A,N/A,32.042,21.50,1.05,1.146082,0.05145999,0.06412,0.00327,0.05416,48.519,19420000000.0,11.578947,11.578947,1.27,0.20323908,0.20323908,18300000000.0,6950000000.0,1580000000.0,2.459,2.459,0.266,0.056,2069999999.9999998,13.586,5450000000.0,4.175,46.07,1890000000.0,0.781259,0.00182,0.925,3620000.0,1.45,0.008123,3620000.0,N/A,52.8,367360000.0
111,N/A,N/A,tel,N/A,N/A,N/A,N/A,N/A,45.15,13.95,2.21,3.2786684,0.16400999,0.16652,0.07389,0.25249,35.745,28820000000.0,16.383368,16.383368,1.97,0.33873963,0.33873963,12240000000.0,4030000000.0,2730000000.0,2040000000.0,5.821,0.089,0.093,1920000000.0,2.177,3950000000.0,1.308,24.635,2300000000.0,1.14178,0.00223,0.936,2800000.0,1.89,0.00789200,3930000.0,N/A,80.77,355030000.0
112,N/A,N/A,wmt,N/A,N/A,N/A,N/A,N/A,61.886,16.79,0.45,3.0389302,0.0279,0.04662,0.0713,0.18494,158.605,2.2289e+11,16.10435,16.10435,2.87,0.00272965,0.00272965,4.8587e+11,1.2462e+11,32970000000.0,13600000000.0,4.404,0.021,0.014,31530000000.0,2.171,47100000000.0,0.773,24.377,30720000000.0,0.067697,0.51348996,0.306,32330000.0,3.9,0.022294,36880000.0,N/A,74.08,3030000000.0
113,N/A,N/A,dov,N/A,N/A,N/A,N/A,N/A,91.981,22.81,1.85,3.3182352,0.08328,0.11113,0.05049,0.15207,44.966,13140000000.0,19.152248,19.152248,1.64,0.15521312,0.15521312,6790000000.0,2470000000.0,1140000000.0,581780000.0,3.7,0.703,0.118,861980000.0,2.669,3640000000.0,1.191,25.396,806630000.0,1.20591,0.00855,0.924,4390000.0,2.94,0.031852,3790000.0,N/A,84.2699,155670000.0
114,N/A,N/A,tgt,N/A,N/A,N/A,N/A,N/A,116.169,10.42,0.40,2.5508058,0.04019,0.07037,0.07906,0.23186001,122.439,28070000000.0,12.220623,12.220623,2.68,0.31433618,0.31433618,69500000000.0,20620000000.0,7200000000.0,2730000000.0,4.88,0.169,0.011,5440000000.0,4.858,12800000000.0,0.947,19.978,6490000000.0,0.274139,0.00106,0.884,34930000.0,4.2,0.063355,37360000.0,N/A,50.96,551710000.0
115,N/A,N/A,bby,N/A,N/A,N/A,N/A,N/A,29.962,14.34,0.41,3.6400735,0.03006,0.04556000,0.08696999,0.26196,125.399,16250000000.0,13.021897,13.021897,1.2,0.7028227,0.7028227,39400000000.0,9440000000.0,2450000000.0,1170000000.0,3.717,0.142,0.01,2540000000.0,12.336,1350000000.0,1.492,14.703,2300000000.0,0.358576,0.13812,0.89199996,39500000.0,7.26,0.198379,35620000.0,N/A,53.52,304960000.0
116,N/A,N/A,syy,N/A,N/A,N/A,N/A,N/A,356.983,26.46,0.48,11.575776,0.01929,0.04132,0.09019,0.32615003,99.173,26870000000.0,18.364927,18.364927,1.81,0.03602194,0.03602194,50370000000.0,9040000000.0,8610000000.0,1050000000.0,1.897,0.158,0.127,1930000000.0,1.599,8610000000.0,1.453,4.347,1970000000.0,0.408219,0.07164,0.76699996,15670000.0,5.31,0.03096299,14640000.0,N/A,50.3199,535200000.0
117,N/A,N/A,oxy,N/A,N/A,N/A,N/A,N/A,46.596,N/A,4.13,2.1582212,0.04897,0.06884,0.01113,0.0234,14.297,45230000000.0,38.387096,38.387096,0.41,0.23820609,0.23820609,10090000000.0,4900000000.0,3380000000.0,0.703,0.703,0.468,0.393,3380000000.0,1.954,9820000000.0,1.202,27.569,3350000000.0,0.260416,0.00361999,0.816,14250000.0,2.79,0.018696,14800000.0,N/A,59.5,764580000.0
